"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1210","test_check_page_opened[chromium]","tests","Mon May 19 18:15:01 GMT 2025","passed","Mon May 19 18:15:02 GMT 2025","TestCartPage","test_cart_page_no_auth","",""
"","1191","test_login[chromium]","tests","Mon May 19 18:15:02 GMT 2025","passed","Mon May 19 18:15:03 GMT 2025","TestLoginPage","test_login_page","",""
