"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","597","test_check_page_opened[chromium]","tests","Mon May 12 16:57:09 GMT 2025","passed","Mon May 12 16:57:09 GMT 2025","TestCartPage","test_cart_page_no_auth","",""
"","1139","test_login[chromium]","tests","Mon May 12 16:57:09 GMT 2025","passed","Mon May 12 16:57:10 GMT 2025","TestLoginPage","test_login_page","",""
