"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2239","test_login[chromium]","tests","Thu May 08 21:11:21 GMT 2025","passed","Thu May 08 21:11:23 GMT 2025","TestLoginPage","test_login_page","",""
